$TagName,V4::DPU1005.HW.AI060106.PV,V4::DPU1005.HW.AI040201.PV
$Time,Data(Quality),Data(Quality)
@2026-05-13 20:00:00,19.912964(GOOD),7.865389(GOOD)
@2026-05-13 20:01:00,19.921265(GOOD),7.881488(GOOD)
@2026-05-13 20:02:00,19.923071(GOOD),7.880688(GOOD)
@2026-05-13 20:03:00,19.926874(GOOD),7.882187(GOOD)
@2026-05-13 20:04:00,19.940664(GOOD),7.882187(GOOD)
@2026-05-13 20:05:00,19.904566(GOOD),7.878487(GOOD)
@2026-05-13 20:06:00,19.943459(GOOD),7.874187(GOOD)
@2026-05-13 20:07:00,19.931458(GOOD),7.883687(GOOD)
@2026-05-13 20:08:00,19.919359(GOOD),7.883687(GOOD)
@2026-05-13 20:09:00,19.944365(GOOD),7.881488(GOOD)
@2026-05-13 20:10:00,19.934261(GOOD),7.883689(GOOD)
@2026-05-13 20:11:00,19.923054(GOOD),7.873389(GOOD)
@2026-05-13 20:12:00,19.911953(GOOD),7.879990(GOOD)
@2026-05-13 20:13:00,19.943348(GOOD),7.874190(GOOD)
@2026-05-13 20:14:00,19.949841(GOOD),7.860390(GOOD)
@2026-05-13 20:15:00,19.950001(GOOD),7.877875(GOOD)
@2026-05-13 20:16:00,19.922195(GOOD),7.866274(GOOD)
@2026-05-13 20:17:00,19.925898(GOOD),7.869875(GOOD)
@2026-05-13 20:18:00,19.919397(GOOD),7.867476(GOOD)
@2026-05-13 20:19:00,19.919394(GOOD),7.873375(GOOD)
@2026-05-13 20:20:00,19.922190(GOOD),7.864676(GOOD)
@2026-05-13 20:21:00,19.934288(GOOD),7.864675(GOOD)
@2026-05-13 20:22:00,19.952793(GOOD),7.865376(GOOD)
@2026-05-13 20:23:00,19.936096(GOOD),7.866277(GOOD)
@2026-05-13 20:24:00,19.928696(GOOD),7.861677(GOOD)
@2026-05-13 20:25:00,19.940693(GOOD),7.871377(GOOD)
@2026-05-13 20:26:00,19.913897(GOOD),7.858876(GOOD)
@2026-05-13 20:27:00,19.924988(GOOD),7.861676(GOOD)
@2026-05-13 20:28:00,19.948080(GOOD),7.856777(GOOD)
@2026-05-13 20:29:00,19.924984(GOOD),7.858876(GOOD)
@2026-05-13 20:30:00,19.956482(GOOD),7.863236(GOOD)
@2026-05-13 20:31:00,19.960184(GOOD),7.852936(GOOD)
@2026-05-13 20:32:00,19.923082(GOOD),7.860437(GOOD)
@2026-05-13 20:33:00,19.953686(GOOD),7.854436(GOOD)
@2026-05-13 20:34:00,19.941683(GOOD),7.866037(GOOD)
@2026-05-13 20:35:00,19.947176(GOOD),7.874236(GOOD)
@2026-05-13 20:36:00,19.948078(GOOD),7.855937(GOOD)
@2026-05-13 20:37:00,19.950878(GOOD),7.872136(GOOD)
@2026-05-13 20:38:00,19.934277(GOOD),7.861736(GOOD)
@2026-05-13 20:39:00,19.940670(GOOD),7.864737(GOOD)
@2026-05-13 20:40:00,19.927769(GOOD),7.859639(GOOD)
@2026-05-13 20:41:00,19.949968(GOOD),7.857439(GOOD)
@2026-05-13 20:42:00,19.925863(GOOD),7.862439(GOOD)
@2026-05-13 20:43:00,19.918459(GOOD),7.868439(GOOD)
@2026-05-13 20:44:00,19.950851(GOOD),7.861740(GOOD)
@2026-05-13 20:45:00,19.912964(GOOD),7.865389(GOOD)
@2026-05-13 20:46:00,19.939758(GOOD),7.871789(GOOD)
@2026-05-13 20:47:00,19.947159(GOOD),7.868989(GOOD)
