$TagName,V4::DPU1005.HW.AI060106.PV,V4::DPU1005.HW.AI040201.PV
$Time,Data(Quality),Data(Quality)
@2026-05-17 10:00:00,19.939816(GOOD),7.788320(GOOD)
@2026-05-17 10:01:00,19.950022(GOOD),7.793319(GOOD)
@2026-05-17 10:02:00,19.922226(GOOD),7.783820(GOOD)
@2026-05-17 10:03:00,19.940731(GOOD),7.787521(GOOD)
@2026-05-17 10:04:00,19.946329(GOOD),7.789620(GOOD)
@2026-05-17 10:05:00,19.950924(GOOD),7.795620(GOOD)
@2026-05-17 10:06:00,19.943520(GOOD),7.804220(GOOD)
@2026-05-17 10:07:00,19.945421(GOOD),7.811619(GOOD)
@2026-05-17 10:08:00,19.934324(GOOD),7.815920(GOOD)
@2026-05-17 10:09:00,19.955622(GOOD),7.804221(GOOD)
@2026-05-17 10:10:00,19.950026(GOOD),7.804921(GOOD)
@2026-05-17 10:11:00,19.933327(GOOD),7.807921(GOOD)
@2026-05-17 10:12:00,19.940727(GOOD),7.815221(GOOD)
@2026-05-17 10:13:00,19.949125(GOOD),7.810722(GOOD)
@2026-05-17 10:14:00,19.923122(GOOD),7.804222(GOOD)
@2026-05-17 10:15:00,19.919445(GOOD),7.804896(GOOD)
@2026-05-17 10:16:00,19.954645(GOOD),7.804896(GOOD)
@2026-05-17 10:17:00,19.922243(GOOD),7.810698(GOOD)
@2026-05-17 10:18:00,19.922241(GOOD),7.815198(GOOD)
@2026-05-17 10:19:00,19.961136(GOOD),7.815198(GOOD)
@2026-05-17 10:20:00,19.941738(GOOD),7.813098(GOOD)
@2026-05-17 10:21:00,19.951935(GOOD),7.810100(GOOD)
@2026-05-17 10:22:00,19.950039(GOOD),7.818701(GOOD)
@2026-05-17 10:23:00,19.940741(GOOD),7.815901(GOOD)
@2026-05-17 10:24:00,19.931541(GOOD),7.820201(GOOD)
@2026-05-17 10:25:00,19.931538(GOOD),7.821702(GOOD)
