$TagName,V4::DPU1005.HW.AI060106.PV,V4::DPU1005.HW.AI040201.PV
$Time,Data(Quality),Data(Quality)
@2026-03-21 00:00:00,19.473148(GOOD),8.183785(GOOD)
@2026-03-21 00:01:00,19.488047(GOOD),8.183085(GOOD)
@2026-03-21 00:02:00,19.475048(GOOD),8.183085(GOOD)
@2026-03-21 00:03:00,19.512150(GOOD),8.183085(GOOD)
@2026-03-21 00:04:00,19.477951(GOOD),8.184385(GOOD)
@2026-03-21 00:05:00,19.502958(GOOD),8.183785(GOOD)
@2026-03-21 00:06:00,19.479757(GOOD),8.183785(GOOD)
@2026-03-21 00:07:00,19.507561(GOOD),8.182885(GOOD)
@2026-03-21 00:08:00,19.484459(GOOD),8.182486(GOOD)
@2026-03-21 00:09:00,19.477966(GOOD),8.183085(GOOD)
@2026-03-21 00:10:00,19.499269(GOOD),8.182885(GOOD)
@2026-03-21 00:11:00,19.509474(GOOD),8.180985(GOOD)
@2026-03-21 00:12:00,19.485373(GOOD),8.182486(GOOD)
@2026-03-21 00:13:00,19.484470(GOOD),8.180985(GOOD)
@2026-03-21 00:14:00,19.489965(GOOD),8.181585(GOOD)
@2026-03-21 00:15:00,19.512037(GOOD),8.183785(GOOD)
@2026-03-21 00:16:00,19.499140(GOOD),8.182486(GOOD)
@2026-03-21 00:17:00,19.492640(GOOD),8.183785(GOOD)
@2026-03-21 00:18:00,19.502840(GOOD),8.180985(GOOD)
@2026-03-21 00:19:00,19.485239(GOOD),8.182285(GOOD)
@2026-03-21 00:20:00,19.492636(GOOD),8.181585(GOOD)
@2026-03-21 00:21:00,19.498133(GOOD),8.181585(GOOD)
@2026-03-21 00:22:00,19.504631(GOOD),8.183085(GOOD)
@2026-03-21 00:23:00,19.512033(GOOD),8.180985(GOOD)
@2026-03-21 00:24:00,19.485233(GOOD),8.183785(GOOD)
@2026-03-21 00:25:00,19.491724(GOOD),8.181585(GOOD)
@2026-03-21 00:26:00,19.463024(GOOD),8.180985(GOOD)
@2026-03-21 00:27:00,19.518520(GOOD),8.182486(GOOD)
@2026-03-21 00:28:00,19.490719(GOOD),8.181585(GOOD)
@2026-03-21 00:29:00,19.486122(GOOD),8.180985(GOOD)
@2026-03-21 00:30:00,19.486111(GOOD),8.180986(GOOD)
@2026-03-21 00:31:00,19.514811(GOOD),8.181586(GOOD)
@2026-03-21 00:32:00,19.515705(GOOD),8.180986(GOOD)
@2026-03-21 00:33:00,19.519390(GOOD),8.180286(GOOD)
@2026-03-21 00:34:00,19.523090(GOOD),8.182286(GOOD)
@2026-03-21 00:35:00,19.489788(GOOD),8.182286(GOOD)
@2026-03-21 00:36:00,19.500895(GOOD),8.181586(GOOD)
@2026-03-21 00:37:00,19.487993(GOOD),8.180986(GOOD)
@2026-03-21 00:38:00,19.491692(GOOD),8.183086(GOOD)
@2026-03-21 00:39:00,19.508291(GOOD),8.182886(GOOD)
@2026-03-21 00:40:00,19.508295(GOOD),8.182286(GOOD)
@2026-03-21 00:41:00,19.489796(GOOD),8.181586(GOOD)
@2026-03-21 00:42:00,19.491693(GOOD),8.180986(GOOD)
@2026-03-21 00:43:00,19.519394(GOOD),8.182286(GOOD)
@2026-03-21 00:44:00,19.462996(GOOD),8.181586(GOOD)
@2026-03-21 00:45:00,19.514814(GOOD),8.180341(GOOD)
@2026-03-21 00:46:00,19.496305(GOOD),8.181440(GOOD)
@2026-03-21 00:47:00,19.496304(GOOD),8.181641(GOOD)
@2026-03-21 00:48:00,19.487003(GOOD),8.181041(GOOD)
@2026-03-21 00:49:00,19.463001(GOOD),8.181641(GOOD)
@2026-03-21 00:50:00,19.476898(GOOD),8.182940(GOOD)
@2026-03-21 00:51:00,19.479601(GOOD),8.182341(GOOD)
@2026-03-21 00:52:00,19.493500(GOOD),8.181041(GOOD)
@2026-03-21 00:53:00,19.468504(GOOD),8.181041(GOOD)
@2026-03-21 00:54:00,19.513002(GOOD),8.181641(GOOD)
@2026-03-21 00:55:00,19.505600(GOOD),8.182541(GOOD)
@2026-03-21 00:56:00,19.481504(GOOD),8.181641(GOOD)
@2026-03-21 00:57:00,19.489801(GOOD),8.185141(GOOD)
@2026-03-21 00:58:00,19.522200(GOOD),8.181641(GOOD)
@2026-03-21 00:59:00,19.507395(GOOD),8.180140(GOOD)
@2026-03-21 01:00:00,19.480555(GOOD),8.183785(GOOD)
@2026-03-21 01:01:00,19.524954(GOOD),8.182285(GOOD)
@2026-03-21 01:02:00,19.513857(GOOD),8.180985(GOOD)
@2026-03-21 01:03:00,19.507357(GOOD),8.180285(GOOD)
@2026-03-21 01:04:00,19.506460(GOOD),8.179485(GOOD)
@2026-03-21 01:05:00,19.460165(GOOD),8.180085(GOOD)
@2026-03-21 01:06:00,19.512972(GOOD),8.181385(GOOD)
@2026-03-21 01:07:00,19.520374(GOOD),8.180785(GOOD)
@2026-03-21 01:08:00,19.512976(GOOD),8.180085(GOOD)
@2026-03-21 01:09:00,19.474981(GOOD),8.180285(GOOD)
@2026-03-21 01:10:00,19.517580(GOOD),8.180285(GOOD)
@2026-03-21 01:11:00,19.515682(GOOD),8.180985(GOOD)
@2026-03-21 01:12:00,19.483278(GOOD),8.182285(GOOD)
@2026-03-21 01:13:00,19.490679(GOOD),8.181585(GOOD)
@2026-03-21 01:14:00,19.486080(GOOD),8.184385(GOOD)
@2026-03-21 01:15:00,19.487036(GOOD),8.188736(GOOD)
@2026-03-21 01:16:00,19.525936(GOOD),8.193336(GOOD)
@2026-03-21 01:17:00,19.515736(GOOD),8.189636(GOOD)
@2026-03-21 01:18:00,19.533337(GOOD),8.190236(GOOD)
@2026-03-21 01:19:00,19.489830(GOOD),8.192636(GOOD)
@2026-03-21 01:20:00,19.511127(GOOD),8.174136(GOOD)
@2026-03-21 01:21:00,19.486126(GOOD),8.185938(GOOD)
@2026-03-21 01:22:00,19.506533(GOOD),8.200438(GOOD)
@2026-03-21 01:23:00,19.485226(GOOD),8.195638(GOOD)
@2026-03-21 01:24:00,19.495422(GOOD),8.185939(GOOD)
@2026-03-21 01:25:00,19.496326(GOOD),8.125740(GOOD)
@2026-03-21 01:26:00,19.464834(GOOD),8.148041(GOOD)
@2026-03-21 01:27:00,19.479641(GOOD),8.110239(GOOD)
@2026-03-21 01:28:00,19.477846(GOOD),8.136439(GOOD)
@2026-03-21 01:29:00,19.487150(GOOD),8.162041(GOOD)
@2026-03-21 01:30:00,19.478704(GOOD),8.164841(GOOD)
@2026-03-21 01:31:00,19.478710(GOOD),8.167641(GOOD)
@2026-03-21 01:32:00,19.493515(GOOD),8.172241(GOOD)
@2026-03-21 01:33:00,19.477812(GOOD),8.170041(GOOD)
@2026-03-21 01:34:00,19.492611(GOOD),8.170741(GOOD)
@2026-03-21 01:35:00,19.478716(GOOD),8.172241(GOOD)
@2026-03-21 01:36:00,19.485214(GOOD),8.171341(GOOD)
@2026-03-21 01:37:00,19.497213(GOOD),8.174341(GOOD)
@2026-03-21 01:38:00,19.504618(GOOD),8.170741(GOOD)
@2026-03-21 01:39:00,19.475021(GOOD),8.172841(GOOD)
@2026-03-21 01:40:00,19.501925(GOOD),8.172241(GOOD)
@2026-03-21 01:41:00,19.477825(GOOD),8.172840(GOOD)
@2026-03-21 01:42:00,19.509329(GOOD),8.171540(GOOD)
@2026-03-21 01:43:00,19.502829(GOOD),8.172240(GOOD)
@2026-03-21 01:44:00,19.454624(GOOD),8.171540(GOOD)
@2026-03-21 01:45:00,19.493519(GOOD),8.171299(GOOD)
@2026-03-21 01:46:00,19.480610(GOOD),8.171299(GOOD)
@2026-03-21 01:47:00,19.492605(GOOD),8.171299(GOOD)
@2026-03-21 01:48:00,19.488903(GOOD),8.169399(GOOD)
@2026-03-21 01:49:00,19.501904(GOOD),8.169999(GOOD)
@2026-03-21 01:50:00,19.522207(GOOD),8.170699(GOOD)
@2026-03-21 01:51:00,19.503706(GOOD),8.169399(GOOD)
@2026-03-21 01:52:00,19.475008(GOOD),8.166299(GOOD)
@2026-03-21 01:53:00,19.490709(GOOD),8.169099(GOOD)
@2026-03-21 01:54:00,19.501909(GOOD),8.169799(GOOD)
@2026-03-21 01:55:00,19.490713(GOOD),8.168499(GOOD)
@2026-03-21 01:56:00,19.483313(GOOD),8.168499(GOOD)
@2026-03-21 01:57:00,19.475904(GOOD),8.167899(GOOD)
@2026-03-21 01:58:00,19.486101(GOOD),8.170699(GOOD)
