$TagName,V4::DPU1005.HW.AI060106.PV,V4::DPU1005.HW.AI040201.PV
$Time,Data(Quality),Data(Quality)
@2026-04-26 10:00:00,19.981482(GOOD),7.488868(GOOD)
@2026-04-26 10:01:00,19.959276(GOOD),7.490968(GOOD)
@2026-04-26 10:02:00,19.957380(GOOD),7.490968(GOOD)
@2026-04-26 10:03:00,19.997181(GOOD),7.487368(GOOD)
@2026-04-26 10:04:00,19.965683(GOOD),7.495268(GOOD)
@2026-04-26 10:05:00,19.966690(GOOD),7.491668(GOOD)
@2026-04-26 10:06:00,19.978687(GOOD),7.489468(GOOD)
@2026-04-26 10:07:00,19.966686(GOOD),7.494668(GOOD)
@2026-04-26 10:08:00,19.994385(GOOD),7.506968(GOOD)
@2026-04-26 10:09:00,19.963886(GOOD),7.495970(GOOD)
@2026-04-26 10:10:00,19.967588(GOOD),7.495270(GOOD)
@2026-04-26 10:11:00,19.987980(GOOD),7.495269(GOOD)
@2026-04-26 10:12:00,19.963879(GOOD),7.484070(GOOD)
@2026-04-26 10:13:00,19.969387(GOOD),7.484570(GOOD)
@2026-04-26 10:14:00,19.990696(GOOD),7.490172(GOOD)
@2026-04-26 10:15:00,19.996296(GOOD),7.488007(GOOD)
@2026-04-26 10:16:00,19.981499(GOOD),7.493206(GOOD)
@2026-04-26 10:17:00,19.984301(GOOD),7.491705(GOOD)
@2026-04-26 10:18:00,20.002810(GOOD),7.493205(GOOD)
@2026-04-26 10:19:00,19.989811(GOOD),7.487404(GOOD)
@2026-04-26 10:20:00,19.985212(GOOD),7.491703(GOOD)
@2026-04-26 10:21:00,19.982414(GOOD),7.495303(GOOD)
@2026-04-26 10:22:00,19.981506(GOOD),7.493202(GOOD)
@2026-04-26 10:23:00,19.969408(GOOD),7.488001(GOOD)
@2026-04-26 10:24:00,19.963003(GOOD),7.495301(GOOD)
@2026-04-26 10:25:00,19.995401(GOOD),7.492502(GOOD)
@2026-04-26 10:26:00,19.977810(GOOD),7.504201(GOOD)
@2026-04-26 10:27:00,19.988911(GOOD),7.497502(GOOD)
@2026-04-26 10:28:00,19.990709(GOOD),7.491002(GOOD)
@2026-04-26 10:29:00,20.001907(GOOD),7.492502(GOOD)
@2026-04-26 10:30:00,19.993519(GOOD),7.491021(GOOD)
@2026-04-26 10:31:00,19.997217(GOOD),7.487421(GOOD)
@2026-04-26 10:32:00,19.991724(GOOD),7.491720(GOOD)
@2026-04-26 10:33:00,19.998119(GOOD),7.498321(GOOD)
@2026-04-26 10:34:00,19.966730(GOOD),7.496820(GOOD)
@2026-04-26 10:35:00,19.965734(GOOD),7.491721(GOOD)
@2026-04-26 10:36:00,20.000036(GOOD),7.488921(GOOD)
@2026-04-26 10:37:00,19.973135(GOOD),7.493821(GOOD)
@2026-04-26 10:38:00,19.966738(GOOD),7.496021(GOOD)
@2026-04-26 10:39:00,19.995445(GOOD),7.497520(GOOD)
@2026-04-26 10:40:00,19.967649(GOOD),7.499022(GOOD)
@2026-04-26 10:41:00,19.993546(GOOD),7.495321(GOOD)
@2026-04-26 10:42:00,19.982447(GOOD),7.500521(GOOD)
@2026-04-26 10:43:00,19.953747(GOOD),7.492522(GOOD)
@2026-04-26 10:44:00,19.977850(GOOD),7.487422(GOOD)
@2026-04-26 10:45:00,19.982407(GOOD),7.495973(GOOD)
@2026-04-26 10:46:00,19.963011(GOOD),7.498272(GOOD)
@2026-04-26 10:47:00,19.994413(GOOD),7.499772(GOOD)
