$TagName,V4::DPU1005.HW.AI060106.PV,V4::DPU1005.HW.AI040201.PV
$Time,Data(Quality),Data(Quality)
@2026-04-28 00:00:00,19.931482(GOOD),7.590695(GOOD)
@2026-04-28 00:01:00,19.950880(GOOD),7.588496(GOOD)
@2026-04-28 00:02:00,19.937975(GOOD),7.597994(GOOD)
@2026-04-28 00:03:00,19.927780(GOOD),7.590695(GOOD)
@2026-04-28 00:04:00,19.925880(GOOD),7.589195(GOOD)
@2026-04-28 00:05:00,19.934286(GOOD),7.584195(GOOD)
@2026-04-28 00:06:00,19.935192(GOOD),7.589996(GOOD)
@2026-04-28 00:07:00,19.939793(GOOD),7.585698(GOOD)
@2026-04-28 00:08:00,19.943495(GOOD),7.595199(GOOD)
@2026-04-28 00:09:00,19.941692(GOOD),7.582700(GOOD)
@2026-04-28 00:10:00,19.929600(GOOD),7.589400(GOOD)
@2026-04-28 00:11:00,19.935200(GOOD),7.595199(GOOD)
@2026-04-28 00:12:00,19.955599(GOOD),7.593100(GOOD)
@2026-04-28 00:13:00,19.948101(GOOD),7.586400(GOOD)
@2026-04-28 00:14:00,19.944399(GOOD),7.593700(GOOD)
@2026-04-28 00:15:00,19.956482(GOOD),7.585743(GOOD)
@2026-04-28 00:16:00,19.969376(GOOD),7.589442(GOOD)
@2026-04-28 00:17:00,19.952770(GOOD),7.593142(GOOD)
@2026-04-28 00:18:00,19.959272(GOOD),7.590044(GOOD)
@2026-04-28 00:19:00,19.960173(GOOD),7.593744(GOOD)
@2026-04-28 00:20:00,19.943472(GOOD),7.596543(GOOD)
@2026-04-28 00:21:00,19.947174(GOOD),7.592243(GOOD)
@2026-04-28 00:22:00,19.931477(GOOD),7.587044(GOOD)
@2026-04-28 00:23:00,19.950878(GOOD),7.598944(GOOD)
@2026-04-28 00:24:00,19.940680(GOOD),7.595947(GOOD)
@2026-04-28 00:25:00,19.943481(GOOD),7.596746(GOOD)
@2026-04-28 00:26:00,19.951880(GOOD),7.601747(GOOD)
@2026-04-28 00:27:00,19.915680(GOOD),7.603848(GOOD)
@2026-04-28 00:28:00,19.940678(GOOD),7.598948(GOOD)
@2026-04-28 00:29:00,19.932373(GOOD),7.593749(GOOD)
@2026-04-28 00:30:00,19.944445(GOOD),7.605333(GOOD)
@2026-04-28 00:31:00,19.952843(GOOD),7.596534(GOOD)
@2026-04-28 00:32:00,19.945446(GOOD),7.596534(GOOD)
@2026-04-28 00:33:00,19.927845(GOOD),7.593735(GOOD)
@2026-04-28 00:34:00,19.920448(GOOD),7.590036(GOOD)
@2026-04-28 00:35:00,19.938948(GOOD),7.595236(GOOD)
@2026-04-28 00:36:00,19.938154(GOOD),7.589236(GOOD)
@2026-04-28 00:37:00,19.950155(GOOD),7.593135(GOOD)
@2026-04-28 00:38:00,19.922354(GOOD),7.590936(GOOD)
@2026-04-28 00:39:00,19.935356(GOOD),7.590937(GOOD)
@2026-04-28 00:40:00,19.922354(GOOD),7.576338(GOOD)
@2026-04-28 00:41:00,19.919556(GOOD),7.585739(GOOD)
@2026-04-28 00:42:00,19.934458(GOOD),7.589440(GOOD)
@2026-04-28 00:43:00,19.918655(GOOD),7.595940(GOOD)
@2026-04-28 00:44:00,19.943653(GOOD),7.590041(GOOD)
@2026-04-28 00:45:00,19.950001(GOOD),7.588542(GOOD)
@2026-04-28 00:46:00,19.945404(GOOD),7.587340(GOOD)
@2026-04-28 00:47:00,19.948111(GOOD),7.593139(GOOD)
@2026-04-28 00:48:00,19.946310(GOOD),7.588539(GOOD)
@2026-04-28 00:49:00,19.918507(GOOD),7.590938(GOOD)
@2026-04-28 00:50:00,19.941710(GOOD),7.587038(GOOD)
@2026-04-28 00:51:00,19.916716(GOOD),7.584238(GOOD)
@2026-04-28 00:52:00,19.942617(GOOD),7.590738(GOOD)
@2026-04-28 00:53:00,19.932419(GOOD),7.584239(GOOD)
@2026-04-28 00:54:00,19.934319(GOOD),7.592840(GOOD)
@2026-04-28 00:55:00,19.921318(GOOD),7.589441(GOOD)
@2026-04-28 00:56:00,19.955616(GOOD),7.587041(GOOD)
@2026-04-28 00:57:00,19.925013(GOOD),7.593142(GOOD)
@2026-04-28 00:58:00,19.934317(GOOD),7.582741(GOOD)
@2026-04-28 00:59:00,19.931511(GOOD),7.582741(GOOD)
@2026-04-28 01:00:00,19.927778(GOOD),7.584882(GOOD)
@2026-04-28 01:01:00,19.945377(GOOD),7.590683(GOOD)
@2026-04-28 01:02:00,19.934277(GOOD),7.579082(GOOD)
@2026-04-28 01:03:00,19.938873(GOOD),7.577581(GOOD)
@2026-04-28 01:04:00,19.938873(GOOD),7.579082(GOOD)
@2026-04-28 01:05:00,19.931473(GOOD),7.588482(GOOD)
@2026-04-28 01:06:00,19.947176(GOOD),7.582083(GOOD)
@2026-04-28 01:07:00,19.950871(GOOD),7.579083(GOOD)
@2026-04-28 01:08:00,19.915674(GOOD),7.579084(GOOD)
@2026-04-28 01:09:00,19.936974(GOOD),7.579884(GOOD)
@2026-04-28 01:10:00,19.941671(GOOD),7.576883(GOOD)
@2026-04-28 01:11:00,19.947172(GOOD),7.580584(GOOD)
@2026-04-28 01:12:00,19.930574(GOOD),7.555784(GOOD)
@2026-04-28 01:13:00,19.920374(GOOD),7.573284(GOOD)
@2026-04-28 01:14:00,19.950878(GOOD),7.569583(GOOD)
@2026-04-28 01:15:00,19.931482(GOOD),7.568305(GOOD)
@2026-04-28 01:16:00,19.961985(GOOD),7.571805(GOOD)
@2026-04-28 01:17:00,19.962990(GOOD),7.569006(GOOD)
@2026-04-28 01:18:00,19.931490(GOOD),7.563106(GOOD)
@2026-04-28 01:19:00,19.962992(GOOD),7.563106(GOOD)
@2026-04-28 01:20:00,19.959284(GOOD),7.557307(GOOD)
@2026-04-28 01:21:00,19.949978(GOOD),7.554308(GOOD)
@2026-04-28 01:22:00,19.954582(GOOD),7.552209(GOOD)
@2026-04-28 01:23:00,19.936981(GOOD),7.550009(GOOD)
@2026-04-28 01:24:00,19.940683(GOOD),7.548509(GOOD)
@2026-04-28 01:25:00,19.946289(GOOD),7.542011(GOOD)
@2026-04-28 01:26:00,19.946289(GOOD),7.545711(GOOD)
@2026-04-28 01:27:00,19.936987(GOOD),7.544811(GOOD)
@2026-04-28 01:28:00,19.949991(GOOD),7.534112(GOOD)
@2026-04-28 01:29:00,19.922195(GOOD),7.532414(GOOD)
@2026-04-28 01:30:00,19.959259(GOOD),7.534722(GOOD)
@2026-04-28 01:31:00,19.959261(GOOD),7.529623(GOOD)
@2026-04-28 01:32:00,19.941668(GOOD),7.535423(GOOD)
@2026-04-28 01:33:00,19.952768(GOOD),7.519422(GOOD)
@2026-04-28 01:34:00,19.932373(GOOD),7.525923(GOOD)
@2026-04-28 01:35:00,19.952772(GOOD),7.517124(GOOD)
@2026-04-28 01:36:00,19.954573(GOOD),7.520124(GOOD)
@2026-04-28 01:37:00,19.934271(GOOD),7.522225(GOOD)
@2026-04-28 01:38:00,19.949070(GOOD),7.522525(GOOD)
@2026-04-28 01:39:00,19.925873(GOOD),7.514325(GOOD)
@2026-04-28 01:40:00,19.949974(GOOD),7.517925(GOOD)
@2026-04-28 01:41:00,19.958275(GOOD),7.511527(GOOD)
@2026-04-28 01:42:00,19.947174(GOOD),7.526525(GOOD)
@2026-04-28 01:43:00,19.948078(GOOD),7.506326(GOOD)
@2026-04-28 01:44:00,19.940676(GOOD),7.512127(GOOD)
@2026-04-28 01:45:00,19.950001(GOOD),7.512764(GOOD)
@2026-04-28 01:46:00,19.932400(GOOD),7.504164(GOOD)
@2026-04-28 01:47:00,19.930601(GOOD),7.509964(GOOD)
@2026-04-28 01:48:00,19.941706(GOOD),7.509064(GOOD)
@2026-04-28 01:49:00,19.951910(GOOD),7.504164(GOOD)
@2026-04-28 01:50:00,19.928715(GOOD),7.503264(GOOD)
@2026-04-28 01:51:00,19.954615(GOOD),7.501765(GOOD)
@2026-04-28 01:52:00,19.934311(GOOD),7.498965(GOOD)
@2026-04-28 01:53:00,19.937002(GOOD),7.496765(GOOD)
@2026-04-28 01:54:00,19.925005(GOOD),7.495963(GOOD)
@2026-04-28 01:55:00,19.950001(GOOD),7.495962(GOOD)
@2026-04-28 01:56:00,19.921309(GOOD),7.493164(GOOD)
@2026-04-28 01:57:00,19.947212(GOOD),7.493764(GOOD)
@2026-04-28 01:58:00,19.928713(GOOD),7.493965(GOOD)
@2026-04-28 01:59:00,19.927814(GOOD),7.490964(GOOD)
@2026-04-28 02:00:00,19.959259(GOOD),7.486500(GOOD)
@2026-04-28 02:01:00,19.949959(GOOD),7.491000(GOOD)
@2026-04-28 02:02:00,19.931461(GOOD),7.493799(GOOD)
@2026-04-28 02:03:00,19.954561(GOOD),7.491699(GOOD)
@2026-04-28 02:04:00,19.928659(GOOD),7.484300(GOOD)
@2026-04-28 02:05:00,19.942556(GOOD),7.491000(GOOD)
@2026-04-28 02:06:00,19.947155(GOOD),7.491000(GOOD)
@2026-04-28 02:07:00,19.928652(GOOD),7.487999(GOOD)
@2026-04-28 02:08:00,19.959150(GOOD),7.494699(GOOD)
@2026-04-28 02:09:00,19.953545(GOOD),7.492499(GOOD)
@2026-04-28 02:10:00,19.947947(GOOD),7.496199(GOOD)
@2026-04-28 02:11:00,19.955448(GOOD),7.499599(GOOD)
@2026-04-28 02:12:00,19.955551(GOOD),7.495998(GOOD)
@2026-04-28 02:13:00,19.934254(GOOD),7.497498(GOOD)
@2026-04-28 02:14:00,19.962851(GOOD),7.500498(GOOD)
@2026-04-28 02:15:00,19.968517(GOOD),7.502646(GOOD)
@2026-04-28 02:16:00,19.969414(GOOD),7.500547(GOOD)
@2026-04-28 02:17:00,19.933315(GOOD),7.503547(GOOD)
@2026-04-28 02:18:00,19.931513(GOOD),7.497547(GOOD)
@2026-04-28 02:19:00,19.956514(GOOD),7.499047(GOOD)
@2026-04-28 02:20:00,19.919420(GOOD),7.502646(GOOD)
@2026-04-28 02:21:00,19.925020(GOOD),7.504245(GOOD)
@2026-04-28 02:22:00,19.957418(GOOD),7.502045(GOOD)
@2026-04-28 02:23:00,19.938019(GOOD),7.503345(GOOD)
@2026-04-28 02:24:00,19.925917(GOOD),7.504243(GOOD)
@2026-04-28 02:25:00,19.933315(GOOD),7.500543(GOOD)
@2026-04-28 02:26:00,19.957415(GOOD),7.509144(GOOD)
@2026-04-28 02:27:00,19.950008(GOOD),7.511545(GOOD)
@2026-04-28 02:28:00,19.954609(GOOD),7.507646(GOOD)
@2026-04-28 02:29:00,19.956514(GOOD),7.510646(GOOD)
@2026-04-28 02:30:00,19.957407(GOOD),7.504799(GOOD)
@2026-04-28 02:31:00,19.922207(GOOD),7.514300(GOOD)
@2026-04-28 02:32:00,19.953703(GOOD),7.530399(GOOD)
@2026-04-28 02:33:00,19.915697(GOOD),7.510599(GOOD)
@2026-04-28 02:34:00,19.920397(GOOD),7.517899(GOOD)
@2026-04-28 02:35:00,19.922205(GOOD),7.517298(GOOD)
@2026-04-28 02:36:00,19.928707(GOOD),7.535398(GOOD)
@2026-04-28 02:37:00,19.948107(GOOD),7.520901(GOOD)
@2026-04-28 02:38:00,19.942608(GOOD),7.522200(GOOD)
@2026-04-28 02:39:00,19.950909(GOOD),7.520101(GOOD)
@2026-04-28 02:40:00,19.938011(GOOD),7.519401(GOOD)
@2026-04-28 02:41:00,19.947208(GOOD),7.517900(GOOD)
@2026-04-28 02:42:00,19.925913(GOOD),7.523701(GOOD)
@2026-04-28 02:43:00,19.951902(GOOD),7.528902(GOOD)
@2026-04-28 02:44:00,19.949102(GOOD),7.523102(GOOD)
