$TagName,V4::DPU1005.HW.AI060106.PV,V4::DPU1005.HW.AI040201.PV
$Time,Data(Quality),Data(Quality)
@2026-04-22 00:00:00,19.921297(GOOD),7.689076(GOOD)
@2026-04-22 00:01:00,19.902802(GOOD),7.695777(GOOD)
@2026-04-22 00:02:00,19.915699(GOOD),7.696977(GOOD)
@2026-04-22 00:03:00,19.913900(GOOD),7.680476(GOOD)
@2026-04-22 00:04:00,19.922203(GOOD),7.696976(GOOD)
@2026-04-22 00:05:00,19.916702(GOOD),7.695076(GOOD)
@2026-04-22 00:06:00,19.918505(GOOD),7.696376(GOOD)
@2026-04-22 00:07:00,19.902802(GOOD),7.694177(GOOD)
@2026-04-22 00:08:00,19.911108(GOOD),7.695776(GOOD)
@2026-04-22 00:09:00,19.909304(GOOD),7.699176(GOOD)
@2026-04-22 00:10:00,19.920403(GOOD),7.692677(GOOD)
@2026-04-22 00:11:00,19.920404(GOOD),7.697877(GOOD)
@2026-04-22 00:12:00,19.922207(GOOD),7.696977(GOOD)
@2026-04-22 00:13:00,19.909306(GOOD),7.694177(GOOD)
@2026-04-22 00:14:00,19.885214(GOOD),7.681077(GOOD)
@2026-04-22 00:15:00,19.914814(GOOD),7.701563(GOOD)
@2026-04-22 00:16:00,19.925013(GOOD),7.692063(GOOD)
@2026-04-22 00:17:00,19.900021(GOOD),7.686263(GOOD)
@2026-04-22 00:18:00,19.935228(GOOD),7.696961(GOOD)
@2026-04-22 00:19:00,19.892633(GOOD),7.695761(GOOD)
@2026-04-22 00:20:00,19.917637(GOOD),7.691361(GOOD)
@2026-04-22 00:21:00,19.905645(GOOD),7.703062(GOOD)
@2026-04-22 00:22:00,19.913046(GOOD),7.700062(GOOD)
@2026-04-22 00:23:00,19.906548(GOOD),7.698462(GOOD)
@2026-04-22 00:24:00,19.884453(GOOD),7.702162(GOOD)
@2026-04-22 00:25:00,19.922350(GOOD),7.699363(GOOD)
@2026-04-22 00:26:00,19.914949(GOOD),7.696963(GOOD)
@2026-04-22 00:27:00,19.905754(GOOD),7.700663(GOOD)
@2026-04-22 00:28:00,19.897356(GOOD),7.700063(GOOD)
@2026-04-22 00:29:00,19.940853(GOOD),7.718964(GOOD)
@2026-04-22 00:30:00,19.927778(GOOD),7.708021(GOOD)
@2026-04-22 00:31:00,19.930573(GOOD),7.704421(GOOD)
@2026-04-22 00:32:00,19.906473(GOOD),7.707421(GOOD)
@2026-04-22 00:33:00,19.903677(GOOD),7.702219(GOOD)
@2026-04-22 00:34:00,19.928680(GOOD),7.704421(GOOD)
@2026-04-22 00:35:00,19.923077(GOOD),7.710220(GOOD)
@2026-04-22 00:36:00,19.908285(GOOD),7.710420(GOOD)
@2026-04-22 00:37:00,19.937992(GOOD),7.708719(GOOD)
@2026-04-22 00:38:00,19.913887(GOOD),7.707418(GOOD)
@2026-04-22 00:39:00,19.921288(GOOD),7.705918(GOOD)
@2026-04-22 00:40:00,19.925884(GOOD),7.704420(GOOD)
@2026-04-22 00:41:00,19.905582(GOOD),7.704419(GOOD)
@2026-04-22 00:42:00,19.903688(GOOD),7.715320(GOOD)
@2026-04-22 00:43:00,19.911993(GOOD),7.710219(GOOD)
@2026-04-22 00:44:00,19.935190(GOOD),7.715321(GOOD)
@2026-04-22 00:45:00,19.905556(GOOD),7.702209(GOOD)
@2026-04-22 00:46:00,19.925854(GOOD),7.703708(GOOD)
@2026-04-22 00:47:00,19.902756(GOOD),7.733606(GOOD)
@2026-04-22 00:48:00,19.899061(GOOD),7.720506(GOOD)
@2026-04-22 00:49:00,19.897163(GOOD),7.709508(GOOD)
@2026-04-22 00:50:00,19.934259(GOOD),7.700708(GOOD)
@2026-04-22 00:51:00,19.926861(GOOD),7.699408(GOOD)
@2026-04-22 00:52:00,19.919365(GOOD),7.700708(GOOD)
@2026-04-22 00:53:00,19.918459(GOOD),7.711710(GOOD)
@2026-04-22 00:54:00,19.923063(GOOD),7.699411(GOOD)
@2026-04-22 00:55:00,19.922167(GOOD),7.703711(GOOD)
@2026-04-22 00:56:00,19.896267(GOOD),7.714713(GOOD)
@2026-04-22 00:57:00,19.905569(GOOD),7.711013(GOOD)
@2026-04-22 00:58:00,19.924976(GOOD),7.705914(GOOD)
@2026-04-22 00:59:00,19.894382(GOOD),7.713212(GOOD)
@2026-04-22 01:00:00,19.886110(GOOD),7.719646(GOOD)
@2026-04-22 01:01:00,19.918518(GOOD),7.706747(GOOD)
@2026-04-22 01:02:00,19.889822(GOOD),7.699446(GOOD)
@2026-04-22 01:03:00,19.885223(GOOD),7.697345(GOOD)
@2026-04-22 01:04:00,19.887022(GOOD),7.697044(GOOD)
@2026-04-22 01:05:00,19.920427(GOOD),7.701643(GOOD)
@2026-04-22 01:06:00,19.882423(GOOD),7.696444(GOOD)
@2026-04-22 01:07:00,19.894421(GOOD),7.702244(GOOD)
@2026-04-22 01:08:00,19.893532(GOOD),7.703143(GOOD)
@2026-04-22 01:09:00,19.894436(GOOD),7.699443(GOOD)
@2026-04-22 01:10:00,19.921333(GOOD),7.692744(GOOD)
@2026-04-22 01:11:00,19.919439(GOOD),7.689143(GOOD)
@2026-04-22 01:12:00,19.927847(GOOD),7.702241(GOOD)
@2026-04-22 01:13:00,19.925047(GOOD),7.694943(GOOD)
@2026-04-22 01:14:00,19.928747(GOOD),7.695843(GOOD)
@2026-04-22 01:15:00,19.910185(GOOD),7.700702(GOOD)
@2026-04-22 01:16:00,19.895382(GOOD),7.698503(GOOD)
@2026-04-22 01:17:00,19.936977(GOOD),7.696405(GOOD)
@2026-04-22 01:18:00,19.918472(GOOD),7.698505(GOOD)
@2026-04-22 01:19:00,19.922171(GOOD),7.703704(GOOD)
@2026-04-22 01:20:00,19.924076(GOOD),7.705205(GOOD)
@2026-04-22 01:21:00,19.915676(GOOD),7.701607(GOOD)
@2026-04-22 01:22:00,19.905571(GOOD),7.712508(GOOD)
@2026-04-22 01:23:00,19.934267(GOOD),7.705908(GOOD)
@2026-04-22 01:24:00,19.899071(GOOD),7.697908(GOOD)
@2026-04-22 01:25:00,19.900869(GOOD),7.705911(GOOD)
@2026-04-22 01:26:00,19.909264(GOOD),7.703710(GOOD)
@2026-04-22 01:27:00,19.922161(GOOD),7.709510(GOOD)
@2026-04-22 01:28:00,19.922161(GOOD),7.711710(GOOD)
@2026-04-22 01:29:00,19.910158(GOOD),7.707408(GOOD)
@2026-04-22 01:30:00,19.943520(GOOD),7.708882(GOOD)
@2026-04-22 01:31:00,19.913021(GOOD),7.721782(GOOD)
@2026-04-22 01:32:00,19.938026(GOOD),7.709482(GOOD)
@2026-04-22 01:33:00,19.913925(GOOD),7.712482(GOOD)
@2026-04-22 01:34:00,19.918522(GOOD),7.718082(GOOD)
@2026-04-22 01:35:00,19.925020(GOOD),7.714683(GOOD)
@2026-04-22 01:36:00,19.907421(GOOD),7.725482(GOOD)
@2026-04-22 01:37:00,19.907417(GOOD),7.709483(GOOD)
@2026-04-22 01:38:00,19.918512(GOOD),7.718384(GOOD)
@2026-04-22 01:39:00,19.913013(GOOD),7.722684(GOOD)
@2026-04-22 01:40:00,19.900017(GOOD),7.718986(GOOD)
@2026-04-22 01:41:00,19.894415(GOOD),7.718385(GOOD)
@2026-04-22 01:42:00,19.894421(GOOD),7.713785(GOOD)
@2026-04-22 01:43:00,19.922218(GOOD),7.721984(GOOD)
@2026-04-22 01:44:00,19.888021(GOOD),7.733584(GOOD)
@2026-04-22 01:45:00,19.910185(GOOD),7.724167(GOOD)
@2026-04-22 01:46:00,19.916689(GOOD),7.721166(GOOD)
@2026-04-22 01:47:00,19.910185(GOOD),7.726267(GOOD)
@2026-04-22 01:48:00,19.919378(GOOD),7.718368(GOOD)
@2026-04-22 01:49:00,19.897179(GOOD),7.724167(GOOD)
@2026-04-22 01:50:00,19.901878(GOOD),7.722667(GOOD)
@2026-04-22 01:51:00,19.895378(GOOD),7.721167(GOOD)
@2026-04-22 01:52:00,19.903685(GOOD),7.732067(GOOD)
@2026-04-22 01:53:00,19.885187(GOOD),7.715269(GOOD)
@2026-04-22 01:54:00,19.931492(GOOD),7.726969(GOOD)
@2026-04-22 01:55:00,19.893488(GOOD),7.732769(GOOD)
@2026-04-22 01:56:00,19.891687(GOOD),7.721970(GOOD)
