$TagName,V4::DPU1005.HW.AI060106.PV,V4::DPU1005.HW.AI040201.PV
$Time,Data(Quality),Data(Quality)
@2026-03-05 10:00:00,17.411112(GOOD),4.035597(GOOD)
@2026-03-05 10:01:00,17.435204(GOOD),4.035599(GOOD)
@2026-03-05 10:02:00,17.419413(GOOD),4.033700(GOOD)
@2026-03-05 10:03:00,17.428713(GOOD),4.034700(GOOD)
@2026-03-05 10:04:00,17.410213(GOOD),4.034101(GOOD)
@2026-03-05 10:05:00,17.423111(GOOD),4.034303(GOOD)
@2026-03-05 10:06:00,17.425009(GOOD),4.035603(GOOD)
@2026-03-05 10:07:00,17.414810(GOOD),4.035603(GOOD)
@2026-03-05 10:08:00,17.409309(GOOD),4.034303(GOOD)
@2026-03-05 10:09:00,17.436108(GOOD),4.035003(GOOD)
@2026-03-05 10:10:00,17.418510(GOOD),4.035003(GOOD)
@2026-03-05 10:11:00,17.411100(GOOD),4.035002(GOOD)
@2026-03-05 10:12:00,17.415697(GOOD),4.035603(GOOD)
@2026-03-05 10:13:00,17.441696(GOOD),4.034104(GOOD)
@2026-03-05 10:14:00,17.400898(GOOD),4.035605(GOOD)
@2026-03-05 10:15:00,17.421297(GOOD),4.033444(GOOD)
@2026-03-05 10:16:00,17.423098(GOOD),4.034345(GOOD)
@2026-03-05 10:17:00,17.415703(GOOD),4.035646(GOOD)
@2026-03-05 10:18:00,17.439796(GOOD),4.034745(GOOD)
@2026-03-05 10:19:00,17.449987(GOOD),4.034344(GOOD)
@2026-03-05 10:20:00,17.436092(GOOD),4.034345(GOOD)
@2026-03-05 10:21:00,17.438892(GOOD),4.035645(GOOD)
@2026-03-05 10:22:00,17.421293(GOOD),4.034745(GOOD)
@2026-03-05 10:23:00,17.398094(GOOD),4.035645(GOOD)
@2026-03-05 10:24:00,17.412996(GOOD),4.034145(GOOD)
@2026-03-05 10:25:00,17.404593(GOOD),4.035645(GOOD)
@2026-03-05 10:26:00,17.411089(GOOD),4.035045(GOOD)
@2026-03-05 10:27:00,17.411987(GOOD),4.035647(GOOD)
@2026-03-05 10:28:00,17.394388(GOOD),4.035647(GOOD)
@2026-03-05 10:29:00,17.390697(GOOD),4.034348(GOOD)
@2026-03-05 10:30:00,17.431482(GOOD),4.035597(GOOD)
@2026-03-05 10:31:00,17.427782(GOOD),4.035597(GOOD)
@2026-03-05 10:32:00,17.418484(GOOD),4.035598(GOOD)
@2026-03-05 10:33:00,17.421286(GOOD),4.034997(GOOD)
@2026-03-05 10:34:00,17.437983(GOOD),4.034997(GOOD)
@2026-03-05 10:35:00,17.421280(GOOD),4.033398(GOOD)
@2026-03-05 10:36:00,17.424080(GOOD),4.034296(GOOD)
@2026-03-05 10:37:00,17.414782(GOOD),4.034996(GOOD)
@2026-03-05 10:38:00,17.439781(GOOD),4.034697(GOOD)
@2026-03-05 10:39:00,17.434282(GOOD),4.036196(GOOD)
@2026-03-05 10:40:00,17.438879(GOOD),4.035598(GOOD)
@2026-03-05 10:41:00,17.412981(GOOD),4.034696(GOOD)
@2026-03-05 10:42:00,17.439783(GOOD),4.035596(GOOD)
@2026-03-05 10:43:00,17.430584(GOOD),4.034697(GOOD)
@2026-03-05 10:44:00,17.404583(GOOD),4.033697(GOOD)
@2026-03-05 10:45:00,17.400927(GOOD),4.035597(GOOD)
@2026-03-05 10:46:00,17.428730(GOOD),4.035597(GOOD)
@2026-03-05 10:47:00,17.424133(GOOD),4.034698(GOOD)
@2026-03-05 10:48:00,17.436138(GOOD),4.035598(GOOD)
@2026-03-05 10:49:00,17.404636(GOOD),4.034699(GOOD)
@2026-03-05 10:50:00,17.413940(GOOD),4.035599(GOOD)
@2026-03-05 10:51:00,17.414827(GOOD),4.034699(GOOD)
@2026-03-05 10:52:00,17.445425(GOOD),4.035600(GOOD)
@2026-03-05 10:53:00,17.433325(GOOD),4.035000(GOOD)
@2026-03-05 10:54:00,17.439823(GOOD),4.035600(GOOD)
@2026-03-05 10:55:00,17.411123(GOOD),4.035000(GOOD)
@2026-03-05 10:56:00,17.445421(GOOD),4.034099(GOOD)
@2026-03-05 10:57:00,17.439819(GOOD),4.034301(GOOD)
@2026-03-05 10:58:00,17.432423(GOOD),4.035602(GOOD)
