$TagName,V4::DPU1005.HW.AI060106.PV,V4::DPU1005.HW.AI040201.PV
$Time,Data(Quality),Data(Quality)
@2026-04-03 10:00:00,19.823149(GOOD),8.089063(GOOD)
@2026-04-03 10:01:00,19.794552(GOOD),8.080462(GOOD)
@2026-04-03 10:02:00,19.824253(GOOD),8.076562(GOOD)
@2026-04-03 10:03:00,19.827957(GOOD),8.072262(GOOD)
@2026-04-03 10:04:00,19.797365(GOOD),8.075862(GOOD)
@2026-04-03 10:05:00,19.825169(GOOD),8.081062(GOOD)
@2026-04-03 10:06:00,19.809473(GOOD),8.080162(GOOD)
@2026-04-03 10:07:00,19.793674(GOOD),8.045361(GOOD)
@2026-04-03 10:08:00,19.822372(GOOD),8.076762(GOOD)
@2026-04-03 10:09:00,19.825172(GOOD),8.076762(GOOD)
@2026-04-03 10:10:00,19.802973(GOOD),8.072262(GOOD)
@2026-04-03 10:11:00,19.802973(GOOD),8.076762(GOOD)
@2026-04-03 10:12:00,19.839081(GOOD),8.077362(GOOD)
@2026-04-03 10:13:00,19.826086(GOOD),8.092663(GOOD)
@2026-04-03 10:14:00,19.838184(GOOD),8.087563(GOOD)
@2026-04-03 10:15:00,19.826853(GOOD),8.099396(GOOD)
@2026-04-03 10:16:00,19.800751(GOOD),8.087596(GOOD)
@2026-04-03 10:17:00,19.827646(GOOD),8.087596(GOOD)
@2026-04-03 10:18:00,19.817444(GOOD),8.107397(GOOD)
@2026-04-03 10:19:00,19.827637(GOOD),8.069497(GOOD)
@2026-04-03 10:20:00,19.804441(GOOD),8.066497(GOOD)
@2026-04-03 10:21:00,19.803539(GOOD),8.078897(GOOD)
@2026-04-03 10:22:00,19.811838(GOOD),8.072297(GOOD)
@2026-04-03 10:23:00,19.825737(GOOD),8.055496(GOOD)
@2026-04-03 10:24:00,19.806335(GOOD),8.077397(GOOD)
@2026-04-03 10:25:00,19.801733(GOOD),8.077397(GOOD)
@2026-04-03 10:26:00,19.805435(GOOD),8.081098(GOOD)
@2026-04-03 10:27:00,19.835932(GOOD),8.074397(GOOD)
@2026-04-03 10:28:00,19.811829(GOOD),8.077397(GOOD)
@2026-04-03 10:29:00,19.807232(GOOD),8.085398(GOOD)
@2026-04-03 10:30:00,19.824074(GOOD),8.077437(GOOD)
@2026-04-03 10:31:00,19.804567(GOOD),8.075937(GOOD)
@2026-04-03 10:32:00,19.806477(GOOD),8.077437(GOOD)
@2026-04-03 10:33:00,19.811075(GOOD),8.073137(GOOD)
@2026-04-03 10:34:00,19.830582(GOOD),8.075337(GOOD)
@2026-04-03 10:35:00,19.803677(GOOD),8.073837(GOOD)
@2026-04-03 10:36:00,19.802774(GOOD),8.067337(GOOD)
@2026-04-03 10:37:00,19.824076(GOOD),8.065037(GOOD)
@2026-04-03 10:38:00,19.804573(GOOD),8.070137(GOOD)
@2026-04-03 10:39:00,19.825871(GOOD),8.069537(GOOD)
@2026-04-03 10:40:00,19.823071(GOOD),8.070137(GOOD)
@2026-04-03 10:41:00,19.808256(GOOD),8.065837(GOOD)
@2026-04-03 10:42:00,19.800856(GOOD),8.068637(GOOD)
@2026-04-03 10:43:00,19.812956(GOOD),8.071037(GOOD)
@2026-04-03 10:44:00,19.815655(GOOD),8.063737(GOOD)
@2026-04-03 10:45:00,19.806482(GOOD),8.075931(GOOD)
