$TagName,V4::DPU1005.HW.AI060106.PV,V4::DPU1005.HW.AI040201.PV
$Time,Data(Quality),Data(Quality)
@2026-03-30 10:00:00,19.613890(GOOD),7.340326(GOOD)
@2026-03-30 10:01:00,19.595388(GOOD),7.348327(GOOD)
@2026-03-30 10:02:00,19.603695(GOOD),7.337327(GOOD)
@2026-03-30 10:03:00,19.590696(GOOD),7.332126(GOOD)
@2026-03-30 10:04:00,19.617599(GOOD),7.337326(GOOD)
@2026-03-30 10:05:00,19.639797(GOOD),7.327828(GOOD)
@2026-03-30 10:06:00,19.612001(GOOD),7.351128(GOOD)
@2026-03-30 10:07:00,19.600008(GOOD),7.346828(GOOD)
@2026-03-30 10:08:00,19.588907(GOOD),7.348129(GOOD)
@2026-03-30 10:09:00,19.587009(GOOD),7.351130(GOOD)
@2026-03-30 10:10:00,19.627808(GOOD),7.348930(GOOD)
@2026-03-30 10:11:00,19.602808(GOOD),7.345932(GOOD)
@2026-03-30 10:12:00,19.587009(GOOD),7.353231(GOOD)
@2026-03-30 10:13:00,19.600908(GOOD),7.332132(GOOD)
@2026-03-30 10:14:00,19.592607(GOOD),7.348331(GOOD)
@2026-03-30 10:15:00,19.600000(GOOD),7.351952(GOOD)
@2026-03-30 10:16:00,19.607407(GOOD),7.344553(GOOD)
@2026-03-30 10:17:00,19.609304(GOOD),7.351052(GOOD)
@2026-03-30 10:18:00,19.601900(GOOD),7.351052(GOOD)
@2026-03-30 10:19:00,19.616701(GOOD),7.343052(GOOD)
@2026-03-30 10:20:00,19.602802(GOOD),7.343053(GOOD)
@2026-03-30 10:21:00,19.614805(GOOD),7.348254(GOOD)
@2026-03-30 10:22:00,19.603706(GOOD),7.362653(GOOD)
@2026-03-30 10:23:00,19.606516(GOOD),7.349554(GOOD)
@2026-03-30 10:24:00,19.587013(GOOD),7.344554(GOOD)
@2026-03-30 10:25:00,19.613014(GOOD),7.347355(GOOD)
@2026-03-30 10:26:00,19.602812(GOOD),7.353156(GOOD)
@2026-03-30 10:27:00,19.602819(GOOD),7.342256(GOOD)
@2026-03-30 10:28:00,19.585222(GOOD),7.352555(GOOD)
@2026-03-30 10:29:00,19.587027(GOOD),7.344556(GOOD)
@2026-03-30 10:30:00,19.615742(GOOD),7.347431(GOOD)
@2026-03-30 10:31:00,19.599148(GOOD),7.341031(GOOD)
@2026-03-30 10:32:00,19.578852(GOOD),7.341631(GOOD)
@2026-03-30 10:33:00,19.602057(GOOD),7.349631(GOOD)
@2026-03-30 10:34:00,19.572355(GOOD),7.336730(GOOD)
@2026-03-30 10:35:00,19.592760(GOOD),7.350431(GOOD)
@2026-03-30 10:36:00,19.583458(GOOD),7.322731(GOOD)
@2026-03-30 10:37:00,19.582556(GOOD),7.340832(GOOD)
@2026-03-30 10:38:00,19.611258(GOOD),7.338033(GOOD)
