$TagName,V4::DPU1005.HW.AI060106.PV,V4::DPU1005.HW.AI040201.PV
$Time,Data(Quality),Data(Quality)
@2026-03-14 10:00:00,19.768518(GOOD),7.456792(GOOD)
@2026-03-14 10:01:00,19.774118(GOOD),7.460192(GOOD)
@2026-03-14 10:02:00,19.781525(GOOD),7.459594(GOOD)
@2026-03-14 10:03:00,19.760225(GOOD),7.460496(GOOD)
@2026-03-14 10:04:00,19.756527(GOOD),7.456795(GOOD)
@2026-03-14 10:05:00,19.747229(GOOD),7.459595(GOOD)
@2026-03-14 10:06:00,19.755623(GOOD),7.457196(GOOD)
@2026-03-14 10:07:00,19.780622(GOOD),7.458096(GOOD)
@2026-03-14 10:08:00,19.771324(GOOD),7.454395(GOOD)
@2026-03-14 10:09:00,19.750023(GOOD),7.454595(GOOD)
@2026-03-14 10:10:00,19.787029(GOOD),7.453795(GOOD)
@2026-03-14 10:11:00,19.800035(GOOD),7.452297(GOOD)
@2026-03-14 10:12:00,19.770447(GOOD),7.453797(GOOD)
@2026-03-14 10:13:00,19.785353(GOOD),7.455299(GOOD)
@2026-03-14 10:14:00,19.751051(GOOD),7.455899(GOOD)
@2026-03-14 10:15:00,19.762962(GOOD),7.455931(GOOD)
@2026-03-14 10:16:00,19.775866(GOOD),7.455929(GOOD)
@2026-03-14 10:17:00,19.779570(GOOD),7.454628(GOOD)
@2026-03-14 10:18:00,19.749971(GOOD),7.455328(GOOD)
@2026-03-14 10:19:00,19.775871(GOOD),7.455927(GOOD)
@2026-03-14 10:20:00,19.777767(GOOD),7.455329(GOOD)
@2026-03-14 10:21:00,19.798077(GOOD),7.453828(GOOD)
@2026-03-14 10:22:00,19.771273(GOOD),7.448028(GOOD)
@2026-03-14 10:23:00,19.766676(GOOD),7.453127(GOOD)
@2026-03-14 10:24:00,19.774071(GOOD),7.450327(GOOD)
@2026-03-14 10:25:00,19.768476(GOOD),7.450128(GOOD)
@2026-03-14 10:26:00,19.816679(GOOD),7.451630(GOOD)
@2026-03-14 10:27:00,19.765678(GOOD),7.450130(GOOD)
@2026-03-14 10:28:00,19.769377(GOOD),7.451631(GOOD)
@2026-03-14 10:29:00,19.753675(GOOD),7.449532(GOOD)
@2026-03-14 10:30:00,19.781481(GOOD),7.452271(GOOD)
@2026-03-14 10:31:00,19.756485(GOOD),7.448770(GOOD)
@2026-03-14 10:32:00,19.811989(GOOD),7.449472(GOOD)
@2026-03-14 10:33:00,19.792583(GOOD),7.447270(GOOD)
@2026-03-14 10:34:00,19.779581(GOOD),7.449471(GOOD)
@2026-03-14 10:35:00,19.791685(GOOD),7.450771(GOOD)
@2026-03-14 10:36:00,19.799084(GOOD),7.448771(GOOD)
@2026-03-14 10:37:00,19.774977(GOOD),7.447970(GOOD)
@2026-03-14 10:38:00,19.753679(GOOD),7.448571(GOOD)
@2026-03-14 10:39:00,19.778683(GOOD),7.446670(GOOD)
@2026-03-14 10:40:00,19.786978(GOOD),7.447971(GOOD)
@2026-03-14 10:41:00,19.755579(GOOD),7.450072(GOOD)
@2026-03-14 10:42:00,19.808279(GOOD),7.447975(GOOD)
@2026-03-14 10:43:00,19.801874(GOOD),7.447275(GOOD)
@2026-03-14 10:44:00,19.813871(GOOD),7.444276(GOOD)
@2026-03-14 10:45:00,19.790741(GOOD),7.446674(GOOD)
@2026-03-14 10:46:00,19.774141(GOOD),7.443675(GOOD)
@2026-03-14 10:47:00,19.784452(GOOD),7.444273(GOOD)
@2026-03-14 10:48:00,19.777054(GOOD),7.443675(GOOD)
@2026-03-14 10:49:00,19.772360(GOOD),7.445774(GOOD)
@2026-03-14 10:50:00,19.783457(GOOD),7.449474(GOOD)
@2026-03-14 10:51:00,19.762152(GOOD),7.444274(GOOD)
@2026-03-14 10:52:00,19.784452(GOOD),7.445175(GOOD)
@2026-03-14 10:53:00,19.778854(GOOD),7.444975(GOOD)
@2026-03-14 10:54:00,19.768652(GOOD),7.443675(GOOD)
